Unnamed: 0,Acidez,AcidoCitrico,Azucar,CloruroSodico,Densidad,pH,Sulfatos,Alcohol,CalifProductor,PrecioBotella,Etiqueta,Clasificacion,Region,prop_missings,aleatorio,aleatorio2,Acidez_ident,AcidoCitrico_raiz4,Azucar_ident,CloruroSodico_ident,Densidad_cuarta,pH_ident,Sulfatos_cuarta,Alcohol_sqr,CalifProductor_ident,PrecioBotella_log,aleatorio_cuarta,aleatorio2_log,Compra
1928,1.93,1.25,11.2,0.173,0.95328,3.06,-0.39,8.9,4,1.14,M,*,2,0.0,0.534180585,0.893860959,5.170241992,1.429796332,3.260142195,3.493751636,5.081889695,2.867841592,18.73594336,6.450787384,3.039851705,-2.357204964,11.69619516,1.127689645,1
1929,0.38,0.49,-53.7,0.038,0.9906,3.18,0.32,12.9,3,1.24,M,Desc,1,0.0,0.466555179,0.061033263,3.156744482,1.345446702,1.3190712,3.063420458,76.2344247,3.048962113,65.59029441,13.5519419,2.279913779,-1.818648618,6.806301473,-1.556408155,1
1930,0.23,0.36,63.7,0.454,0.99192,4.1,2.28,5.6,2,3.63,B,Desc,1,0.0,0.579721227,0.477943287,2.961889885,1.329316297,4.830346005,4.389478013,81.67966528,4.437552779,604.5457742,2.554047213,1.519975853,0.57489132,16.22427399,0.501633618,0
1931,-1.55,0.47,2.2,0.689,1.00708,3.49,0.5,9.1,2,3.51,R,*,2,0.0,0.56009831,0.423268516,0.649615326,1.343002722,2.990964399,5.138573027,167.3431342,3.516856794,85.39184747,6.743956304,1.519975853,0.528192917,14.13666767,0.3801489,1
1932,0.2,0.31,1.6,0.038,0.9912,3.25,0.39,12.0,3,1.06,R,Desc,2,0.0,0.150123897,0.80730454,2.922918965,1.32295291,2.973019213,3.063420458,78.67462662,3.154615751,72.82818044,11.72698507,2.279913779,-3.20309563,0.072981628,1.025840641,0
1933,0.39,-1.33,1.4,0.581,1.03449,3.81,3.38,9.3,2,3.05,R,Desc,1,0.0,0.823558154,0.216438335,3.169734789,1.02784495,2.967037484,4.794308084,473.2562897,3.999844852,1425.248278,7.043639834,1.519975853,0.325763189,66.07733747,-0.290547242,0
1934,0.63,0.24,14.0,0.074,0.94832,3.44,0.53,9.8,2,3.81,R,**,2,0.0,0.424237805,0.852466385,3.481502145,1.313886918,3.343886399,3.178175439,2.929441332,3.44138991,89.08381656,7.821350084,1.519975853,0.641088352,4.653096265,1.080273304,1
1935,0.52,1.17,-17.2,0.085,1.0186,3.38,1.68,9.5,3,1.78,R,Desc,3,0.0,0.580826572,0.992747496,3.338608773,1.421602517,2.410736706,3.213239461,267.8030195,3.350829649,345.655191,7.349837975,2.279913779,-0.640420418,16.34836345,1.232615512,0
1936,0.37,1.54,1.4,0.833,1.00954,4.1,1.6,18.8,3,1.22,R,*,3,0.0,0.98998048,0.859188587,3.143754176,1.458376169,2.967037484,5.59759295,185.8983918,4.437552779,318.8219461,28.78262531,2.279913779,-1.905603965,137.9674931,1.088127947,1
1937,0.35,-1.12,12.6,0.039,0.97704,3.2,-0.32,11.5,2,1.06,M,*,2,7.692307692,0.83032525,0.987679062,3.117773563,1.080981662,3.302014297,3.066608097,34.68283502,3.079148867,21.60545362,10.77012301,1.519975853,-3.20309563,68.27601685,1.227496985,0
1938,-0.64,1.57,-59.9,0.086,0.94115,4.75,0.44,9.6,2,3.17,R,***,1,0.0,0.552572793,0.400371692,1.831733218,1.461238487,1.133637607,3.216427099,1.121274842,5.418622271,78.35334595,7.505380025,1.519975853,0.38264657,13.39209778,0.324535772,1
1939,1.06,1.72,0.8,0.488,1.03983,3.19,0.91,8.2,2,2.0,M,**,1,0.0,0.188708658,0.556332968,4.040085325,1.475303697,2.949092298,4.497857717,563.4779087,3.06405549,146.9680094,5.475998731,1.519975853,-0.3920008,0.182199353,0.653507872,1
1940,-1.17,0.53,50.5,0.037,0.93933,2.5,0.4,5.1,3,1.25,M,Desc,2,0.0,0.729514433,0.294482335,1.143246973,1.35029509,4.435551904,3.06023282,0.842817885,2.022612491,73.90906251,2.118354052,2.279913779,-1.777851278,40.68318919,0.017363413,1
1941,1.15,2.9,25.5,0.051,0.99455,2.96,0.39,9.0,2,5.54,M,****,2,0.0,0.981140022,0.009263342,4.156998084,1.574020265,3.687835804,3.104859757,93.39309662,2.716907824,72.82818044,6.596557518,1.519975853,1.120810809,133.1050234,-3.44156178,1
1942,0.27,0.16,9.0,0.053,1.03592,2.16,0.31,13.2,1,1.89,R,**,1,0.0,0.01903742,0.471204962,3.013851111,1.303290551,3.194343179,3.111235034,496.267629,1.50943768,64.6021689,14.18957659,0.760037926,-0.508516325,1.89e-05,0.487434768,1
1943,0.22,0.65,1.6,0.349,1.02951,3.29,2.34,11.6,2,2.27,R,***,1,0.0,0.600306102,0.306764369,2.948899578,1.36453525,2.973019213,4.054775986,399.3151088,3.214989258,636.709132,10.95823811,1.519975853,-0.153015363,18.65425826,0.058224023,1
1944,-1.24,-0.76,11.8,0.192,1.0004,3.39,0.82,8.9,4,3.58,B,**,2,0.0,0.874081025,0.094159659,1.052314827,1.157140802,3.278087382,3.554316765,123.9307658,3.365923026,131.2601043,6.450787384,3.039851705,0.555697963,83.84562951,-1.12284794,1
1945,0.21,0.49,15.4,0.046,0.96798,3.18,-0.24,9.5,6,2.74,B,**,3,0.0,0.512367055,0.612936811,2.935909272,1.345446702,3.3857585,3.088921565,18.50010583,3.048962113,25.2751445,7.349837975,4.559727558,0.161821371,9.899631474,0.75040238,1
1946,1.55,1.36,1.1,0.048,1.03016,3.19,0.84,9.2,1,6.49,M,Desc,2,7.692307692,0.123042737,0.090130969,4.676610344,1.440837789,2.958064891,3.095296842,408.4373267,3.06405549,134.6362969,6.892983742,0.760037926,1.310806411,0.032936353,-1.166574925,1
1947,0.34,0.33,-51.9,0.036,0.9966,2.37,0.4,10.2,4,1.62,R,Desc,3,0.0,0.773681376,0.383971343,3.104783256,1.325509269,1.372906759,3.057045181,103.3631281,1.826398593,73.90906251,8.472834034,3.039851705,-0.869945899,51.46666331,0.282710584,1
1948,0.21,0.28,42.8,0.07,0.9966,4.42,0.86,9.4,2,6.43,R,**,2,0.0,0.204289768,0.319529541,2.935909272,1.319090359,4.205255346,3.165424886,103.3631281,4.920540836,138.0772049,7.195924578,1.519975853,1.299817588,0.250239399,0.098993542,1
1949,0.27,1.15,-49.7,-0.188,0.98952,3.16,0.69,12.3,1,1.12,M,Desc,2,0.0,0.967932424,0.489014971,3.013851111,1.419531765,1.438705776,2.34301419,71.98562387,3.01877536,110.8363847,12.32064613,0.760037926,-2.511179636,126.0813895,0.524534541,1
1950,0.225,0.4,4.2,-0.491,0.989,3.57,0.36,9.6,0,1.28,B,****,1,7.692307692,0.519406579,0.684769137,2.955394731,1.334341997,3.050781687,1.377159769,70.00446698,3.637603809,69.65657842,7.505380025,0.0001,-1.664585992,10.45498345,0.861221911,1
1951,-0.87,0.28,53.0,-0.277,0.99405,2.26,-0.09,21.2,2,5.9,B,*,2,0.0,0.870154043,0.223306728,1.532956168,1.319090359,4.510323514,2.059314377,91.07497403,1.660371448,33.39293161,36.60029574,1.519975853,1.197116607,82.34900586,-0.259306946,1
1952,-0.83,0.38,4.3,0.038,0.996,3.37,1.32,16.2,4,1.16,R,Desc,1,7.692307692,0.175183893,0.382266206,1.584917394,1.331836258,3.053772552,3.063420458,100.3663022,3.335736273,237.0350872,21.37210667,3.039851705,-2.223805598,0.13532145,0.278259928,0
1953,0.3,0.44,-51.7,0.043,0.99452,1.94,0.33,18.4,4,1.12,R,***,3,0.0,0.943849688,0.21801312,3.05282203,1.339311543,1.378888488,3.07935865,93.25277471,1.17738339,66.58971225,27.5708848,3.039851705,-2.511179636,113.9942255,-0.283297753,1
1954,0.3,0.3,5.2,0.053,1.02228,3.12,0.45,8.6,3,2.45,M,*,2,0.0,0.347863229,0.48734659,3.05282203,1.321669153,3.080690331,3.111235034,307.8187941,2.958401853,79.49504952,6.023248902,2.279913779,-0.020483174,2.103545216,0.521117006,1
1955,0.36,0.24,43.8,-0.923,0.9903,4.44,0.59,16.3,3,4.97,M,Desc,2,0.0,0.499262966,0.602664956,3.130763869,1.313886918,4.23516399,0.0001,75.03583388,4.95072759,96.82559289,21.63676846,2.279913779,0.986654573,8.925097183,0.733502005,0
1956,1.59,-0.56,1.4,-0.281,0.97723,2.82,0.33,12.1,1,1.7,MM,Desc,3,0.0,0.867964739,0.870803568,4.72857157,1.193686522,2.967037484,2.046563823,35.10778554,2.505600549,66.58971225,11.92324344,0.760037926,-0.74861232,81.52338324,1.1015559,0
1957,0.29,-0.37,9.15,-0.036,0.99339,4.48,0.32,8.6,2,3.05,M,**,3,7.692307692,0.762494306,0.075042964,3.039831724,1.225544621,3.198829475,2.82753522,88.08145378,5.011101097,65.59029441,6.023248902,1.519975853,0.325763189,48.55392534,-1.349773064,1
1958,0.3,0.01,-55.4,0.085,1.03135,3.96,1.28,15.3,3,1.11,R,*,2,0.0,0.920361545,0.675360966,3.05282203,1.282695696,1.268226505,3.213239461,425.5419667,4.226245504,226.7867084,19.06343996,2.279913779,-2.598079024,103.0637764,0.847387513,0
1959,0.24,0.27,1.4,0.417,0.96756,3.15,0.26,10.3,3,1.64,R,***,3,0.0,0.263556419,0.770120098,2.974880191,1.31779527,2.967037484,4.271535394,17.9233371,3.003681983,59.8279492,8.639776654,2.279913779,-0.83820466,0.693163323,0.978686276,1
1960,0.39,0.3,8.2,0.684,1.01372,1.82,0.37,12.3,2,1.74,B,****,1,0.0,0.379958745,0.462479026,3.169734789,1.321669153,3.170416263,5.122634835,220.9135512,0.996262869,70.70202589,12.32064613,1.519975853,-0.693053896,2.994038266,0.468742901,1
1961,0.8,-0.07,1.5,0.202,1.00153,1.99,0.54,9.2,3,2.75,B,*,1,0.0,0.862677964,0.530152934,3.702337356,1.271293252,2.970028349,3.586193148,130.5997329,1.252850274,90.34067054,6.892983742,2.279913779,0.16755156,79.5552534,0.605306608,0
1962,0.56,0.92,1.5,0.071,0.95778,3.22,0.28,9.8,3,2.11,R,Desc,3,7.692307692,0.695560758,0.552291413,3.390569999,1.395039332,2.970028349,3.168612524,7.903295742,3.109335621,61.70469412,7.821350084,2.279913779,-0.287655451,33.62183635,0.646216752,1
1963,0.14,0.37,1.2,0.522,0.99185,1.16,-1.21,16.8,2,2.07,M,*,3,0.0,0.056295922,0.488968316,2.844977126,1.330578067,2.961055755,4.606237422,81.38379203,0.0001,2.050217452,22.98450719,1.519975853,-0.324351833,0.001444125,0.524439131,1
1964,0.22,2.15,19.0,0.057,0.94594,2.07,1.25,9.9,3,1.17,M,**,3,7.692307692,0.171196295,0.439477093,2.948899578,1.513538773,3.493429618,3.123985587,2.183383328,1.373597289,219.321312,7.981778092,2.279913779,-2.163235344,0.123415804,0.417727536,1
1965,1.16,0.32,-47.3,0.019,0.9935,3.94,0.37,8.5,2,1.65,B,**,2,7.692307692,0.74528357,0.069704155,4.16998839,1.32423294,1.510486522,3.002855329,88.57517284,4.19605875,70.70202589,5.88399338,1.519975853,-0.82270403,44.31644216,-1.423571692,1
1966,1.36,2.57,-23.9,0.048,0.99207,4.34,-0.73,16.9,2,1.88,B,***,3,0.0,0.081224868,0.483697988,4.42979452,1.548278719,2.210348791,3.095296842,82.31639538,4.799793822,8.630832353,23.25894089,1.519975853,-0.519813991,0.006256252,0.513602207,1
1967,0.24,-1.0,12.3,0.035,0.99736,2.99,0.49,11.2,3,2.69,B,****,2,7.692307692,0.31742216,0.537118988,2.974880191,1.108138504,3.293041704,3.053857543,107.254863,2.762187954,84.18708252,10.21554961,2.279913779,0.132667304,1.458390244,0.618360683,1
1968,0.18,0.34,4.2,0.04,0.9912,4.17,-2.32,11.5,2,1.31,M,**,3,7.692307692,0.671739927,0.895267261,2.896938352,1.326781922,3.050781687,3.069795735,78.67462662,4.543206417,1e-16,10.77012301,1.519975853,-1.56285443,29.24738829,1.129261694,1
1969,0.56,0.09,1.7,0.053,0.99402,3.54,0.6,13.7,2,1.41,M,Desc,3,0.0,0.990745761,0.111335699,3.390569999,1.293801917,2.976010077,3.111235034,90.93727301,3.592323678,98.16336223,15.28487414,1.519975853,-1.283385975,138.3945919,-0.95529342,0
1970,0.26,0.46,-1.8,0.037,0.99601,2.75,1.77,4.8,3,1.27,MB,*,2,7.692307692,0.157381244,0.117814372,3.000860804,1.341775712,2.871329823,3.06023282,100.4157087,2.399946911,377.829152,1.876481989,2.279913779,-1.700934068,0.088149184,-0.898734187,1
1971,0.28,0.14,4.5,0.086,1.04116,4.64,0.58,11.9,2,2.76,M,*,3,0.0,0.47201986,0.29451346,3.026841417,1.30060066,3.059754281,3.216427099,587.8247015,5.252595126,95.50154369,11.53235535,1.519975853,0.173249101,7.130821691,0.017469101,1
1972,-2.05,0.89,26.2,-0.193,0.96938,2.86,0.9,10.7,2,2.59,M,*,2,7.692307692,0.976638675,0.063622379,0.0001,1.391747915,3.708771855,2.327075998,20.52363506,2.565974056,145.1564586,9.32383366,1.519975853,0.071678299,130.6791417,-1.514863347,1
1973,0.28,0.99,1.0,0.58,0.9902,4.51,0.34,11.4,1,2.07,MM,*,3,0.0,0.533442541,0.645090365,3.026841417,1.402629988,2.955074027,4.791120446,74.63946238,5.056381228,67.60050812,10.58363655,0.760037926,-0.324351833,11.63169111,0.801530761,1
1974,-0.32,0.49,69.3,0.062,0.9989,3.22,1.86,9.0,3,4.61,M,*,1,0.0,0.985240234,0.66261309,2.247423026,1.345446702,4.997834411,3.139923779,115.4766835,3.109335621,412.198598,6.596557518,2.279913779,0.891599968,135.3439745,0.828331508,1
1975,0.16,0.3,4.8,-0.378,1.00313,3.47,-0.59,4.2,3,4.11,MM,Desc,1,7.692307692,0.09051389,0.904313652,2.870957739,1.321669153,3.068726874,1.737362903,140.4984451,3.486670041,12.09596145,1.436711488,2.279913779,0.742521514,0.00964688,1.139315641,1
1976,-0.7,1.03,18.9,0.029,0.9518,3.43,0.76,7.8,3,4.53,M,***,1,0.0,0.091199284,0.576711916,1.753791379,1.406912768,3.490438754,3.034731713,4.345329041,3.426296533,121.511678,4.954807005,2.279913779,0.869190996,0.009942362,0.689483617,1
1977,1.46,0.43,32.2,0.47,0.9739,3.08,0.59,14.0,3,2.24,R,***,2,7.692307692,0.381636109,0.800364904,4.559697586,1.338074341,3.888223719,4.440480227,28.20289308,2.898028345,96.82559289,15.9615965,2.279913779,-0.176918065,3.047257199,1.017207448,1
1978,1.26,0.49,-62.6,-0.064,0.9958,2.83,0.46,10.1,5,3.59,M,Desc,3,0.0,0.962232907,0.413761155,4.299891455,1.345446702,1.052884269,2.738281346,99.38199536,2.520693925,80.64918489,8.307520067,3.799789632,0.559566218,123.1379193,0.357431138,1
1979,0.695,0.95,27.6,0.179,0.998,3.71,0.52,15.0,3,1.26,M,**,3,0.0,0.956308163,0.136207348,3.565939137,1.398307615,3.750643957,3.512877466,110.6164776,3.848911084,87.84012279,18.32320014,2.279913779,-1.738653323,120.1330784,-0.753668625,0
1980,0.59,0.96,1.1,0.082,0.99253,3.0,1.03,13.6,9,1.84,R,*,3,7.692307692,0.581063965,0.706123936,3.429540919,1.399391967,2.958064891,3.203676546,84.29226436,2.777281331,170.0552967,15.06255732,6.839541337,-0.566325998,16.37510642,0.891930828,0
1981,0.9,0.25,60.0,0.103,0.9957,3.07,-0.15,11.0,1,1.84,M,Desc,3,7.692307692,0.746891746,0.904204044,3.832240421,1.315193576,4.719684022,3.270616951,98.89256584,2.882934969,29.94167068,9.853977269,0.760037926,-0.566325998,44.70017914,1.139194428,0
1982,1.44,0.2,16.0,0.397,1.00339,3.22,0.46,8.3,1,2.68,M,*,1,0.0,0.232543319,0.688109585,4.533716972,1.30862091,3.403703687,4.207782627,142.1586262,3.109335621,80.64918489,5.610368294,0.760037926,0.126733089,0.420116308,0.866088246,1
1983,-0.87,-0.86,-54.7,-0.721,0.95181,3.11,1.89,9.5,2,1.39,R,**,2,7.692307692,0.700605906,0.314571283,1.532956168,1.137488929,1.289162556,0.644002948,4.350019396,2.943308476,424.1597865,7.349837975,1.519975853,-1.333377889,34.60796425,0.083354626,1
1984,0.99,0.22,1.4,0.021,0.97602,3.15,0.91,12.7,3,2.09,M,**,2,0.0,0.20111823,0.767537493,3.949153179,1.311261844,2.967037484,3.009230606,32.46708229,3.003681983,146.9680094,13.13499536,2.279913779,-0.305835324,0.235059036,0.975327141,1
1985,0.185,1.94,1.1,-0.614,0.91473,3.55,0.77,8.0,1,2.0,B,****,3,0.0,0.779566473,0.710430557,2.903433505,1.495232096,2.958064891,0.985080251,1e-16,3.607417055,123.0974059,5.212145562,0.760037926,-0.3920008,53.05053967,0.898011245,1
1986,1.19,1.58,11.3,0.046,1.0067,3.01,0.41,9.2,3,4.76,MM,Desc,1,0.0,0.214959499,0.94976072,4.20895931,1.462188865,3.26313306,3.088921565,164.6058422,2.792374708,75.00193164,6.892983742,2.279913779,0.932309518,0.306753555,1.188349343,1
1987,1.325,1.2,-4.5,-0.3,0.9965,2.38,2.15,16.9,3,2.12,R,*,3,0.0,0.238073645,0.663222038,4.384328448,1.424691781,2.790576485,1.985998695,102.8590574,1.841491969,539.0499058,23.25894089,2.279913779,-0.278687971,0.461526681,0.829250094,1
1988,0.22,0.33,2.8,0.033,0.9899,3.15,0.38,13.7,3,5.31,B,****,2,0.0,0.35460617,0.158449206,2.948899578,1.325509269,3.008909586,3.047482266,73.45976581,3.003681983,71.75919745,15.28487414,2.279913779,1.068823441,2.271441279,-0.602415145,1
1989,-1.75,-1.18,15.2,-0.088,0.97435,2.47,0.22,12.1,2,2.21,M,**,2,7.692307692,0.531565679,0.85187806,0.389809195,1.066598402,3.379776771,2.661778026,29.07064727,1.977332361,56.20321283,11.92324344,1.519975853,-0.201406126,11.46885788,1.079582924,1
1990,0.4,0.58,2.2,0.084,1.02483,3.25,-0.57,11.9,4,1.18,R,*,3,0.0,0.436877079,0.240186036,3.182725095,1.356283063,2.990964399,3.210051822,338.0662287,3.154615751,12.66505593,11.53235535,3.039851705,-2.106125261,5.232869073,-0.18644015,0
1991,0.12,0.32,-21.7,0.02,0.98452,4.51,-0.8,9.4,3,1.0,R,Desc,1,7.692307692,0.459888576,0.643289236,2.818996513,1.32423294,2.276147808,3.006042968,54.58190711,5.056381228,7.208471785,7.195924578,2.279913779,-9.210340372,6.425551358,0.798734808,0
1992,-1.02,-0.38,11.6,0.613,0.99691,3.33,0.43,7.7,2,1.59,R,Desc,3,0.0,0.3829778,0.024954547,1.338101571,1.223928941,3.272105653,4.896312512,104.9375269,3.275362765,77.22398457,4.828580705,1.519975853,-0.919530704,3.09033414,-2.450719256,0
1993,0.28,0.14,8.6,-0.162,1.04598,3.28,0.44,9.7,1,2.51,R,*,1,0.0,0.301343638,0.804705899,3.026841417,1.30060066,3.182379721,2.425892787,682.7209549,3.199895881,78.35334595,7.662550728,0.760037926,0.020058865,1.184614833,1.022616547,1
1994,0.2,0.41,-49.2,0.05,0.99643,3.19,2.25,12.4,3,1.18,M,*,1,0.0,0.992416177,0.93907187,2.922918965,1.33558959,1.453660098,3.101672118,102.5073065,3.06405549,588.9289362,12.52179046,2.279913779,-2.106125261,139.3302847,1.177031305,1
1995,-0.48,-0.81,8.9,0.042,0.99556,3.17,1.58,11.2,3,2.73,M,**,3,7.692307692,0.598870511,0.207651475,2.039578122,1.147441075,3.191352314,3.076171012,98.21040424,3.033868737,312.3651534,10.21554961,2.279913779,0.156058158,18.47646015,-0.331991424,1
1996,0.33,-0.74,16.05,0.047,0.9976,2.93,0.46,3.1,1,4.36,MM,Desc,2,0.0,0.440524199,0.126005684,3.09179295,1.160953297,3.405199119,3.092109203,108.5063564,2.671627693,80.64918489,0.782744608,0.760037926,0.81983622,5.409802724,-0.831518649,1
1997,0.28,0.78,7.6,-0.214,0.91473,3.27,0.16,9.4,2,3.75,MB,***,1,27.27272727,0.950661871,0.001824529,3.026841417,1.379475123,3.152471077,2.260135593,1e-16,3.184802505,51.07807651,7.195924578,1.519975853,0.619505929,117.3209618,-5.065341497,1
1998,0.72,0.46,-48.5,0.382,1.04296,3.03,0.21,4.7,3,3.02,R,*,2,0.0,0.567752553,0.42375587,3.598414904,1.341775712,1.474596149,4.159968052,622.0214397,2.822561461,55.32336802,1.799115273,2.279913779,0.311021979,14.92539286,0.381299636,1
1999,0.59,-1.24,-8.2,0.044,0.99655,2.5,2.19,9.4,2,3.15,R,**,3,0.0,0.145432804,0.116849182,3.429540919,1.051608528,2.679914502,3.082546288,103.1108617,2.022612491,558.6048855,7.195924578,1.519975853,0.373387879,0.064279015,-0.906960238,1
2000,0.44,0.49,2.8,0.035,0.97485,3.3,2.34,9.5,5,2.66,M,*,1,7.692307692,0.27730897,0.77236171,3.234686321,1.345446702,3.008909586,3.053857543,30.05813843,3.230082635,636.709132,7.349837975,3.799789632,0.11475796,0.849556094,0.98159277,1
2001,-1.24,0.32,1.3,0.037,0.992,2.67,0.46,9.2,3,1.0,B,****,2,16.66666667,0.622071519,0.79007561,1.052314827,1.32423294,2.96404662,3.06023282,82.01879318,2.279199897,80.64918489,6.892983742,2.279913779,-9.210340372,21.51031359,1.00426838,1
2002,0.73,0.92,1.7,0.074,0.9968,4.1,0.15,12.5,4,4.06,R,Desc,2,0.0,0.112334372,0.252889493,3.61140521,1.395039332,2.976010077,3.178175439,104.3768253,4.437552779,50.25923654,12.72456344,3.039851705,0.726314481,0.022883474,-0.134901774,0
2003,0.36,0.52,-47.6,0.046,0.9966,3.76,1.45,10.7,2,2.56,R,*,1,0.0,0.923116189,0.398500814,3.130763869,1.349087888,1.501513928,3.088921565,103.3631281,3.924377968,272.7539049,9.32383366,1.519975853,0.052631894,104.3031877,0.319851994,1
2004,0.21,0.34,7.1,0.086,0.99953,2.45,0.45,12.8,4,1.63,R,*,2,0.0,0.038098811,0.886338598,2.935909272,1.326781922,3.137516755,3.216427099,118.9728894,1.947145607,79.49504952,13.3426543,3.039851705,-0.853949346,0.000303081,1.119238471,1
2005,0.2,-0.97,16.95,-0.521,0.9995,3.03,0.42,7.5,3,2.3,R,**,1,0.0,0.934989464,0.310601807,2.922918965,1.114625019,3.432116898,1.281530618,118.8046259,2.822561461,76.10687611,4.581014065,2.279913779,-0.129670689,109.7737825,0.070655736,1
2006,1.745,0.0,67.1,0.625,1.02861,3.39,1.03,5.9,3,2.94,R,*,3,0.0,0.645152838,0.010748649,4.929921321,1.281286964,4.932035395,4.934564172,386.9376611,3.365923026,170.0552967,2.835006943,2.279913779,0.270615462,24.88481703,-3.292879229,1
2007,1.02,1.15,5.0,0.058,0.99198,4.43,1.08,10.6,2,4.42,B,**,2,0.0,0.136586312,0.795459261,3.988124099,1.419531765,3.074708603,3.127173225,81.93391239,4.935634213,180.4371239,9.150376429,1.519975853,0.837535025,0.050010334,1.011059346,1
2008,0.27,1.43,13.3,0.076,0.9979,3.03,0.38,8.6,2,1.08,R,***,1,0.0,0.410652274,0.5145184,3.013851111,1.447734145,3.322950348,3.184550716,110.0860874,2.822561461,71.75919745,6.023248902,1.519975853,-2.916028961,4.085107443,0.575372532,1
2009,0.19,-0.16,-5.0,0.398,0.9914,3.26,0.72,11.7,2,3.25,MM,Desc,1,0.0,0.382111764,0.138841109,2.909928659,1.258087544,2.775622163,4.210970266,79.50089733,3.169709128,115.3214715,11.14798187,1.519975853,0.418847194,3.062476925,-0.734517093,1
2010,0.24,0.25,29.2,0.083,0.99976,3.17,0.59,9.1,2,1.33,R,*,1,7.692307692,0.765493561,0.067231011,2.974880191,1.315193576,3.798497787,3.206864184,120.2688543,3.033868737,96.82559289,6.743956304,1.519975853,-1.500362997,49.32237297,-1.459695852,1
2011,1.32,-1.3,28.1,0.042,0.9954,2.86,0.48,6.7,3,2.52,B,***,1,7.692307692,0.683951081,0.011803308,4.377833294,1.035948762,3.765598279,3.076171012,97.43511916,2.565974056,82.99511098,3.655893614,2.279913779,0.026658904,31.4327171,-3.199297735,1
2012,0.17,0.34,14.8,0.042,0.99278,2.99,0.4,10.8,3,3.0,B,Desc,2,0.0,0.488296464,0.739080088,2.883948046,1.326781922,3.367813314,3.076171012,85.38090986,2.762187954,73.90906251,9.498919544,2.279913779,0.301072381,8.16640672,0.937546209,0
2013,0.33,1.29,-12.3,-0.779,0.99458,4.05,0.52,5.8,1,3.09,B,***,3,0.0,0.585510835,0.612915328,3.09179295,1.433840962,2.557289061,0.459119923,93.53357683,4.362085895,87.84012279,2.739725047,0.760037926,0.34508608,16.88215062,0.75036733,1
2014,0.38,0.46,-54.0,-0.407,0.99362,2.94,1.88,3.6,1,4.55,M,*,1,0.0,0.049208565,0.159157113,3.156744482,1.341775712,1.310098607,1.644921391,89.1161395,2.68672107,420.144189,1.055572488,0.760037926,0.874840492,0.000843189,-0.597957435,1
2015,0.445,1.21,-1.8,-0.434,0.9986,4.64,1.44,8.8,3,1.21,M,*,2,0.0,0.168570362,0.515409053,3.241181475,1.425717084,2.871329823,1.558855155,113.8391791,5.252595126,269.8715289,6.306645904,2.279913779,-1.952091964,0.116016705,0.57710207,1
2016,-0.37,0.45,13.6,0.048,0.9956,1.99,0.48,3.3,2,2.44,B,*,1,7.692307692,0.790601753,0.730714021,2.182471494,1.340545326,3.331922941,3.095296842,98.40494627,1.252850274,82.99511098,0.886989802,1.519975853,-0.027402908,56.11872952,0.926162122,0
2017,-1.16,-1.33,0.8,0.185,0.9778,1.23,1.35,12.0,2,3.55,R,*,2,0.0,0.789728963,0.534313305,1.15623728,1.02784495,2.949092298,3.532003296,36.40609067,0.105753638,244.9463644,11.72698507,1.519975853,0.544002598,55.87133345,0.613123438,1
2018,0.68,1.35,-54.5,-0.461,0.99119,2.99,0.3,12.2,2,4.64,B,***,3,0.0,0.644224843,0.071127055,3.546453678,1.439844473,1.295144285,1.47278892,78.63348287,2.762187954,63.62525033,12.12113046,1.519975853,0.89987554,24.74195046,-1.403364476,1
2019,1.13,-1.14,9.0,0.021,0.99026,3.17,1.1,9.8,3,2.73,R,**,3,0.0,0.699418593,0.938563131,4.131017471,1.076251124,3.194343179,3.009230606,74.87709632,3.033868737,184.7201935,7.821350084,2.279913779,0.156058158,34.37396506,1.176489413,1
2020,0.13,2.2,38.4,0.409,0.9974,2.37,0.35,4.7,3,2.53,R,Desc,2,7.692307692,0.896496298,0.042679148,2.831986819,1.517801024,4.073657312,4.246034288,107.4626895,1.826398593,68.62276806,1.799115273,2.279913779,0.033215668,92.78268459,-1.914101278,1
